topic=>agg_test_topic
local mode....
1622 [main] INFO  org.apache.storm.zookeeper.ZooKeeper - Client environment:zookeeper.version=3.4.6-1569965, built on 02/20/2014 09:09 GMT
5089 [Thread-10-__acker] INFO  backtype.storm.daemon.executor - Preparing bolt __acker:(3)
5090 [Thread-6] INFO  backtype.storm.daemon.executor - Finished loading executor __acker:[3 3]
5091 [Thread-10-__acker] INFO  backtype.storm.daemon.executor - Prepared bolt __acker:(3)
5096 [Thread-6] INFO  backtype.storm.daemon.executor - Loading executor b-0:[4 4]
5105 [Thread-6] INFO  backtype.storm.daemon.executor - Loaded executor tasks b-0:[4 4]
5106 [Thread-12-b-0] INFO  backtype.storm.daemon.executor - Preparing bolt b-0:(4)
5106 [Thread-6] INFO  backtype.storm.daemon.executor - Finished loading executor b-0:[4 4]
5112 [Thread-6] INFO  backtype.storm.daemon.executor - Loading executor b-1:[5 5]
5117 [Thread-6] INFO  backtype.storm.daemon.executor - Loaded executor tasks b-1:[5 5]
5118 [Thread-6] INFO  backtype.storm.daemon.executor - Finished loading executor b-1:[5 5]
5118 [Thread-14-b-1] INFO  backtype.storm.daemon.executor - Preparing bolt b-1:(5)
5124 [Thread-14-b-1] INFO  backtype.storm.daemon.executor - Prepared bolt b-1:(5)
5124 [Thread-6] INFO  backtype.storm.daemon.executor - Loading executor spout0:[6 6]
5126 [Thread-6] INFO  backtype.storm.daemon.executor - Loaded executor tasks spout0:[6 6]
5127 [Thread-6] INFO  backtype.storm.daemon.executor - Finished loading executor spout0:[6 6]
5127 [Thread-16-spout0] INFO  backtype.storm.daemon.executor - Preparing bolt spout0:(6)
5131 [Thread-8-$spoutcoord-spout0] INFO  org.apache.curator.framework.imps.CuratorFrameworkImpl - Starting
5131 [Thread-16-spout0] INFO  org.apache.curator.framework.imps.CuratorFrameworkImpl - Starting
5135 [Thread-6] INFO  backtype.storm.daemon.executor - Loading executor __system:[-1 -1]
5136 [Thread-6] INFO  backtype.storm.daemon.executor - Loaded executor tasks __system:[-1 -1]
5137 [Thread-6] INFO  backtype.storm.daemon.executor - Finished loading executor __system:[-1 -1]
5137 [Thread-18-__system] INFO  backtype.storm.daemon.executor - Preparing bolt __system:(-1)
5139 [Thread-18-__system] INFO  backtype.storm.daemon.executor - Prepared bolt __system:(-1)
5145 [Thread-6] INFO  backtype.storm.daemon.executor - Loading executor $mastercoord-bg0:[1 1]
ingest DB connectted .......
5147 [Thread-6] INFO  backtype.storm.daemon.executor - Loaded executor tasks $mastercoord-bg0:[1 1]
5149 [Thread-12-b-0] INFO  backtype.storm.daemon.executor - Prepared bolt b-0:(4)
5155 [Thread-6] INFO  backtype.storm.daemon.executor - Finished loading executor $mastercoord-bg0:[1 1]
5155 [Thread-20-$mastercoord-bg0] INFO  backtype.storm.daemon.executor - Opening spout $mastercoord-bg0:(1)
5156 [Thread-6] INFO  backtype.storm.daemon.worker - Launching receive-thread for 04c274f3-1061-40e4-836c-dbd297e64a01:1027
5157 [Thread-20-$mastercoord-bg0] INFO  backtype.storm.utils.StormBoundedExponentialBackoffRetry - The baseSleepTimeMs [1000] the maxSleepTimeMs [30000] the maxRetries [5]
5157 [Thread-20-$mastercoord-bg0] INFO  org.apache.storm.curator.framework.imps.CuratorFrameworkImpl - Starting
5158 [Thread-20-$mastercoord-bg0] INFO  org.apache.storm.zookeeper.ZooKeeper - Initiating client connection, connectString=localhost:2000 sessionTimeout=20000 watcher=org.apache.storm.curator.ConnectionState@13a042e9
5158 [Thread-20-$mastercoord-bg0-SendThread(localhost:2000)] INFO  org.apache.storm.zookeeper.ClientCnxn - Opening socket connection to server localhost/127.0.0.1:2000. Will not attempt to authenticate using SASL (unknown error)
5158 [Thread-20-$mastercoord-bg0-SendThread(localhost:2000)] INFO  org.apache.storm.zookeeper.ClientCnxn - Socket connection established to localhost/127.0.0.1:2000, initiating session
5158 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.NIOServerCnxnFactory - Accepted socket connection from /127.0.0.1:36587
5159 [Thread-21-worker-receiver-thread-0] INFO  backtype.storm.messaging.loader - Starting receive-thread: [stormId: apiTop-1-1422396325, port: 1027, thread-id: 0 ]
5159 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.ZooKeeperServer - Client attempting to establish new session at /127.0.0.1:36587
5164 [Thread-6] INFO  backtype.storm.daemon.worker - Worker has topology config {"storm.id" "apiTop-1-1422396325", "dev.zookeeper.path" "/tmp/dev-storm-zookeeper", "topology.tick.tuple.freq.secs" nil, "topology.builtin.metrics.bucket.size.secs" 60, "topology.fall.back.on.java.serialization" true, "topology.max.error.report.per.interval" 5, "zmq.linger.millis" 0, "topology.skip.missing.kryo.registrations" true, "storm.messaging.netty.client_worker_threads" 1, "ui.childopts" "-Xmx768m", "storm.zookeeper.session.timeout" 20000, "nimbus.reassign" true, "topology.trident.batch.emit.interval.millis" 50, "drpc.servers" ["10.100.70.128"], "storm.messaging.netty.flush.check.interval.ms" 10, "nimbus.monitor.freq.secs" 10, "logviewer.childopts" "-Xmx128m", "java.library.path" "/usr/lib/jvm/java-7-openjdk-amd64", "topology.executor.send.buffer.size" 1024, "storm.local.dir" "/tmp/282eb2fe-75e9-4126-aad3-2527818a2ae1", "storm.messaging.netty.buffer_size" 5242880, "supervisor.worker.start.timeout.secs" 120, "topology.enable.message.timeouts" true, "nimbus.cleanup.inbox.freq.secs" 600, "nimbus.inbox.jar.expiration.secs" 3600, "drpc.worker.threads" 64, "storm.meta.serialization.delegate" "backtype.storm.serialization.DefaultSerializationDelegate", "topology.worker.shared.thread.pool.size" 4, "nimbus.host" "10.100.70.128", "storm.messaging.netty.min_wait_ms" 100, "storm.zookeeper.port" 2000, "transactional.zookeeper.port" nil, "topology.executor.receive.buffer.size" 1024, "transactional.zookeeper.servers" nil, "storm.zookeeper.root" "/storm", "storm.zookeeper.retry.intervalceiling.millis" 30000, "supervisor.enable" true, "storm.messaging.netty.server_worker_threads" 1, "storm.zookeeper.servers" ["localhost"], "transactional.zookeeper.root" "/transactional", "topology.acker.executors" nil, "topology.kryo.decorators" (), "topology.name" "apiTop", "topology.transfer.buffer.size" 1024, "topology.worker.childopts" nil, "drpc.queue.size" 128, "worker.childopts" "-Xmx768m", "supervisor.heartbeat.frequency.secs" 5, "topology.error.throttle.interval.secs" 10, "zmq.hwm" 0, "drpc.port" 3772, "supervisor.monitor.frequency.secs" 3, "drpc.childopts" "-Xmx768m", "topology.receiver.buffer.size" 8, "task.heartbeat.frequency.secs" 3, "topology.tasks" nil, "storm.messaging.netty.max_retries" 300, "topology.spout.wait.strategy" "backtype.storm.spout.SleepSpoutWaitStrategy", "nimbus.thrift.max_buffer_size" 1048576, "topology.max.spout.pending" nil, "storm.zookeeper.retry.interval" 1000, "topology.sleep.spout.wait.strategy.time.ms" 1, "nimbus.topology.validator" "backtype.storm.nimbus.DefaultTopologyValidator", "supervisor.slots.ports" (1027 1028 1029), "topology.environment" nil, "topology.debug" false, "nimbus.task.launch.secs" 120, "nimbus.supervisor.timeout.secs" 60, "topology.kryo.register" {"storm.trident.topology.TransactionAttempt" nil}, "topology.message.timeout.secs" 30, "task.refresh.poll.secs" 10, "topology.workers" 1, "supervisor.childopts" "-Xmx256m", "nimbus.thrift.port" 6627, "topology.stats.sample.rate" 0.05, "worker.heartbeat.frequency.secs" 1, "topology.tuple.serializer" "backtype.storm.serialization.types.ListDelegateSerializer", "topology.disruptor.wait.strategy" "com.lmax.disruptor.BlockingWaitStrategy", "topology.multilang.serializer" "backtype.storm.multilang.JsonSerializer", "nimbus.task.timeout.secs" 30, "storm.zookeeper.connection.timeout" 15000, "topology.kryo.factory" "backtype.storm.serialization.DefaultKryoFactory", "drpc.invocations.port" 3773, "logviewer.port" 8000, "zmq.threads" 1, "storm.zookeeper.retry.times" 5, "topology.worker.receiver.thread.count" 1, "storm.thrift.transport" "backtype.storm.security.auth.SimpleTransportPlugin", "topology.state.synchronization.timeout.secs" 60, "supervisor.worker.timeout.secs" 30, "nimbus.file.copy.expiration.secs" 600, "storm.messaging.transport" "backtype.storm.messaging.netty.Context", "logviewer.appender.name" "A1", "storm.messaging.netty.max_wait_ms" 1000, "drpc.request.timeout.secs" 600, "storm.local.mode.zmq" false, "ui.port" 8080, "nimbus.childopts" "-Xmx1024m", "storm.cluster.mode" "local", "topology.max.task.parallelism" 10, "storm.messaging.netty.transfer.batch.size" 262144, "topology.classpath" nil}
5164 [Thread-6] INFO  backtype.storm.daemon.worker - Worker e0c5e8dc-4ef9-4e51-90a5-5160d2dd2278 for storm apiTop-1-1422396325 on 04c274f3-1061-40e4-836c-dbd297e64a01:1027 has finished loading
5168 [SyncThread:0] INFO  org.apache.storm.zookeeper.server.ZooKeeperServer - Established session 0x14b2d6d79d4000c with negotiated timeout 20000 for client /127.0.0.1:36587
5168 [Thread-20-$mastercoord-bg0-SendThread(localhost:2000)] INFO  org.apache.storm.zookeeper.ClientCnxn - Session establishment complete on server localhost/127.0.0.1:2000, sessionid = 0x14b2d6d79d4000c, negotiated timeout = 20000
5168 [Thread-20-$mastercoord-bg0-EventThread] INFO  org.apache.storm.curator.framework.state.ConnectionStateManager - State change: CONNECTED
5169 [ProcessThread(sid:0 cport:-1):] INFO  org.apache.storm.zookeeper.server.PrepRequestProcessor - Got user-level KeeperException when processing sessionid:0x14b2d6d79d4000c type:create cxid:0x1 zxid:0x21 txntype:-1 reqpath:n/a Error Path:/transactional/spoutInit Error:KeeperErrorCode = NoNode for /transactional/spoutInit
5198 [Thread-16-spout0-EventThread] INFO  org.apache.curator.framework.state.ConnectionStateManager - State change: CONNECTED
5198 [ConnectionStateManager-0] WARN  org.apache.curator.framework.state.ConnectionStateManager - There are no ConnectionStateListeners registered.
5201 [Thread-8-$spoutcoord-spout0-EventThread] INFO  org.apache.curator.framework.state.ConnectionStateManager - State change: CONNECTED
5201 [ConnectionStateManager-0] WARN  org.apache.curator.framework.state.ConnectionStateManager - There are no ConnectionStateListeners registered.
5224 [Thread-8-$spoutcoord-spout0] INFO  storm.ingress.kafka.DynamicBrokersReader - Read partition info from zookeeper: GlobalPartitionInformation{partitionMap={0=10.100.70.28:9092, 1=10.100.70.29:9092, 2=10.100.71.33:9092, 3=10.100.70.28:9092, 4=10.100.70.29:9092, 5=10.100.71.33:9092, 6=10.100.70.28:9092, 7=10.100.70.29:9092}}
5224 [Thread-8-$spoutcoord-spout0] INFO  backtype.storm.utils.StormBoundedExponentialBackoffRetry - The baseSleepTimeMs [1000] the maxSleepTimeMs [30000] the maxRetries [5]
5224 [Thread-8-$spoutcoord-spout0] INFO  org.apache.storm.curator.framework.imps.CuratorFrameworkImpl - Starting
5225 [Thread-8-$spoutcoord-spout0] INFO  org.apache.storm.zookeeper.ZooKeeper - Initiating client connection, connectString=localhost:2000 sessionTimeout=20000 watcher=org.apache.storm.curator.ConnectionState@51f6f0d2
5226 [Thread-8-$spoutcoord-spout0-SendThread(localhost:2000)] INFO  org.apache.storm.zookeeper.ClientCnxn - Opening socket connection to server localhost/127.0.0.1:2000. Will not attempt to authenticate using SASL (unknown error)
5226 [Thread-8-$spoutcoord-spout0-SendThread(localhost:2000)] INFO  org.apache.storm.zookeeper.ClientCnxn - Socket connection established to localhost/127.0.0.1:2000, initiating session
5226 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.NIOServerCnxnFactory - Accepted socket connection from /127.0.0.1:36591
5226 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.ZooKeeperServer - Client attempting to establish new session at /127.0.0.1:36591
5243 [SyncThread:0] INFO  org.apache.storm.zookeeper.server.ZooKeeperServer - Established session 0x14b2d6d79d4000d with negotiated timeout 20000 for client /127.0.0.1:36591
5243 [Thread-8-$spoutcoord-spout0-SendThread(localhost:2000)] INFO  org.apache.storm.zookeeper.ClientCnxn - Session establishment complete on server localhost/127.0.0.1:2000, sessionid = 0x14b2d6d79d4000d, negotiated timeout = 20000
5243 [Thread-8-$spoutcoord-spout0-EventThread] INFO  org.apache.storm.curator.framework.state.ConnectionStateManager - State change: CONNECTED
5252 [ProcessThread(sid:0 cport:-1):] INFO  org.apache.storm.zookeeper.server.PrepRequestProcessor - Got user-level KeeperException when processing sessionid:0x14b2d6d79d4000c type:create cxid:0x6 zxid:0x26 txntype:-1 reqpath:n/a Error Path:/transactional/spoutInit/coordinator Error:KeeperErrorCode = NodeExists for /transactional/spoutInit/coordinator
5260 [ProcessThread(sid:0 cport:-1):] INFO  org.apache.storm.zookeeper.server.PrepRequestProcessor - Processed session termination for sessionid: 0x14b2d6d79d4000d
5268 [ProcessThread(sid:0 cport:-1):] INFO  org.apache.storm.zookeeper.server.PrepRequestProcessor - Processed session termination for sessionid: 0x14b2d6d79d4000c
5276 [Thread-8-$spoutcoord-spout0] INFO  org.apache.storm.zookeeper.ZooKeeper - Session: 0x14b2d6d79d4000d closed
5276 [Thread-8-$spoutcoord-spout0-EventThread] INFO  org.apache.storm.zookeeper.ClientCnxn - EventThread shut down
5276 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.NIOServerCnxn - Closed socket connection for client /127.0.0.1:36591 which had sessionid 0x14b2d6d79d4000d
5276 [Thread-8-$spoutcoord-spout0] INFO  backtype.storm.utils.StormBoundedExponentialBackoffRetry - The baseSleepTimeMs [1000] the maxSleepTimeMs [30000] the maxRetries [5]
5277 [Thread-8-$spoutcoord-spout0] INFO  org.apache.storm.curator.framework.imps.CuratorFrameworkImpl - Starting
5277 [Thread-8-$spoutcoord-spout0] INFO  org.apache.storm.zookeeper.ZooKeeper - Initiating client connection, connectString=localhost:2000/transactional/spoutInit/coordinator sessionTimeout=20000 watcher=org.apache.storm.curator.ConnectionState@2c880550
5278 [Thread-8-$spoutcoord-spout0-SendThread(localhost:2000)] INFO  org.apache.storm.zookeeper.ClientCnxn - Opening socket connection to server localhost/127.0.0.1:2000. Will not attempt to authenticate using SASL (unknown error)
5278 [Thread-8-$spoutcoord-spout0-SendThread(localhost:2000)] INFO  org.apache.storm.zookeeper.ClientCnxn - Socket connection established to localhost/127.0.0.1:2000, initiating session
5279 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.NIOServerCnxnFactory - Accepted socket connection from /127.0.0.1:36592
5279 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.ZooKeeperServer - Client attempting to establish new session at /127.0.0.1:36592
5284 [Thread-20-$mastercoord-bg0] INFO  org.apache.storm.zookeeper.ZooKeeper - Session: 0x14b2d6d79d4000c closed
5284 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.NIOServerCnxn - Closed socket connection for client /127.0.0.1:36587 which had sessionid 0x14b2d6d79d4000c
5284 [Thread-20-$mastercoord-bg0] INFO  backtype.storm.utils.StormBoundedExponentialBackoffRetry - The baseSleepTimeMs [1000] the maxSleepTimeMs [30000] the maxRetries [5]
5284 [Thread-20-$mastercoord-bg0-EventThread] INFO  org.apache.storm.zookeeper.ClientCnxn - EventThread shut down
5285 [Thread-20-$mastercoord-bg0] INFO  org.apache.storm.curator.framework.imps.CuratorFrameworkImpl - Starting
5286 [Thread-20-$mastercoord-bg0] INFO  org.apache.storm.zookeeper.ZooKeeper - Initiating client connection, connectString=localhost:2000/transactional/spoutInit/coordinator sessionTimeout=20000 watcher=org.apache.storm.curator.ConnectionState@5b7f8efd
5287 [Thread-20-$mastercoord-bg0-SendThread(localhost:2000)] INFO  org.apache.storm.zookeeper.ClientCnxn - Opening socket connection to server localhost/127.0.0.1:2000. Will not attempt to authenticate using SASL (unknown error)
5287 [Thread-20-$mastercoord-bg0-SendThread(localhost:2000)] INFO  org.apache.storm.zookeeper.ClientCnxn - Socket connection established to localhost/127.0.0.1:2000, initiating session
5288 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.NIOServerCnxnFactory - Accepted socket connection from /127.0.0.1:36593
5288 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.ZooKeeperServer - Client attempting to establish new session at /127.0.0.1:36593
5293 [SyncThread:0] INFO  org.apache.storm.zookeeper.server.ZooKeeperServer - Established session 0x14b2d6d79d4000e with negotiated timeout 20000 for client /127.0.0.1:36592
5293 [Thread-8-$spoutcoord-spout0-SendThread(localhost:2000)] INFO  org.apache.storm.zookeeper.ClientCnxn - Session establishment complete on server localhost/127.0.0.1:2000, sessionid = 0x14b2d6d79d4000e, negotiated timeout = 20000
5293 [Thread-8-$spoutcoord-spout0-EventThread] INFO  org.apache.storm.curator.framework.state.ConnectionStateManager - State change: CONNECTED
5301 [SyncThread:0] INFO  org.apache.storm.zookeeper.server.ZooKeeperServer - Established session 0x14b2d6d79d4000f with negotiated timeout 20000 for client /127.0.0.1:36593
5301 [Thread-20-$mastercoord-bg0-SendThread(localhost:2000)] INFO  org.apache.storm.zookeeper.ClientCnxn - Session establishment complete on server localhost/127.0.0.1:2000, sessionid = 0x14b2d6d79d4000f, negotiated timeout = 20000
5301 [Thread-20-$mastercoord-bg0-EventThread] INFO  org.apache.storm.curator.framework.state.ConnectionStateManager - State change: CONNECTED
5312 [Thread-8-$spoutcoord-spout0] INFO  backtype.storm.daemon.executor - Prepared bolt $spoutcoord-spout0:(2)
5313 [Thread-20-$mastercoord-bg0] INFO  org.apache.curator.framework.imps.CuratorFrameworkImpl - Starting
5323 [Thread-20-$mastercoord-bg0-EventThread] INFO  org.apache.curator.framework.state.ConnectionStateManager - State change: CONNECTED
5323 [ConnectionStateManager-0] WARN  org.apache.curator.framework.state.ConnectionStateManager - There are no ConnectionStateListeners registered.
5336 [Thread-20-$mastercoord-bg0] INFO  storm.ingress.kafka.DynamicBrokersReader - Read partition info from zookeeper: GlobalPartitionInformation{partitionMap={0=10.100.70.28:9092, 1=10.100.70.29:9092, 2=10.100.71.33:9092, 3=10.100.70.28:9092, 4=10.100.70.29:9092, 5=10.100.71.33:9092, 6=10.100.70.28:9092, 7=10.100.70.29:9092}}
5336 [Thread-20-$mastercoord-bg0] INFO  backtype.storm.daemon.executor - Opened spout $mastercoord-bg0:(1)
5339 [Thread-20-$mastercoord-bg0] INFO  backtype.storm.daemon.executor - Activating spout $mastercoord-bg0:(1)
6209 [Thread-16-spout0] INFO  storm.ingress.kafka.DynamicBrokersReader - Read partition info from zookeeper: GlobalPartitionInformation{partitionMap={0=10.100.70.28:9092, 1=10.100.70.29:9092, 2=10.100.71.33:9092, 3=10.100.70.28:9092, 4=10.100.70.29:9092, 5=10.100.71.33:9092, 6=10.100.70.28:9092, 7=10.100.70.29:9092}}
6210 [Thread-16-spout0] INFO  backtype.storm.utils.StormBoundedExponentialBackoffRetry - The baseSleepTimeMs [1000] the maxSleepTimeMs [30000] the maxRetries [5]
6211 [Thread-16-spout0] INFO  org.apache.storm.curator.framework.imps.CuratorFrameworkImpl - Starting
6211 [Thread-16-spout0] INFO  org.apache.storm.zookeeper.ZooKeeper - Initiating client connection, connectString=localhost:2000 sessionTimeout=20000 watcher=org.apache.storm.curator.ConnectionState@6a61f63e
6212 [Thread-16-spout0-SendThread(localhost:2000)] INFO  org.apache.storm.zookeeper.ClientCnxn - Opening socket connection to server localhost/127.0.0.1:2000. Will not attempt to authenticate using SASL (unknown error)
6212 [Thread-16-spout0-SendThread(localhost:2000)] INFO  org.apache.storm.zookeeper.ClientCnxn - Socket connection established to localhost/127.0.0.1:2000, initiating session
6212 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.NIOServerCnxnFactory - Accepted socket connection from /127.0.0.1:36595
6212 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.ZooKeeperServer - Client attempting to establish new session at /127.0.0.1:36595
6258 [SyncThread:0] INFO  org.apache.storm.zookeeper.server.ZooKeeperServer - Established session 0x14b2d6d79d40010 with negotiated timeout 20000 for client /127.0.0.1:36595
6259 [Thread-16-spout0-SendThread(localhost:2000)] INFO  org.apache.storm.zookeeper.ClientCnxn - Session establishment complete on server localhost/127.0.0.1:2000, sessionid = 0x14b2d6d79d40010, negotiated timeout = 20000
6259 [Thread-16-spout0-EventThread] INFO  org.apache.storm.curator.framework.state.ConnectionStateManager - State change: CONNECTED
6284 [ProcessThread(sid:0 cport:-1):] INFO  org.apache.storm.zookeeper.server.PrepRequestProcessor - Processed session termination for sessionid: 0x14b2d6d79d40010
6292 [Thread-16-spout0] INFO  org.apache.storm.zookeeper.ZooKeeper - Session: 0x14b2d6d79d40010 closed
6292 [Thread-16-spout0-EventThread] INFO  org.apache.storm.zookeeper.ClientCnxn - EventThread shut down
6292 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.NIOServerCnxn - Closed socket connection for client /127.0.0.1:36595 which had sessionid 0x14b2d6d79d40010
6292 [Thread-16-spout0] INFO  backtype.storm.utils.StormBoundedExponentialBackoffRetry - The baseSleepTimeMs [1000] the maxSleepTimeMs [30000] the maxRetries [5]
6292 [Thread-16-spout0] INFO  org.apache.storm.curator.framework.imps.CuratorFrameworkImpl - Starting
6293 [Thread-16-spout0] INFO  org.apache.storm.zookeeper.ZooKeeper - Initiating client connection, connectString=localhost:2000/transactional/spoutInit/user sessionTimeout=20000 watcher=org.apache.storm.curator.ConnectionState@161f5c2e
6293 [Thread-16-spout0-SendThread(localhost:2000)] INFO  org.apache.storm.zookeeper.ClientCnxn - Opening socket connection to server localhost/127.0.0.1:2000. Will not attempt to authenticate using SASL (unknown error)
6294 [Thread-16-spout0-SendThread(localhost:2000)] INFO  org.apache.storm.zookeeper.ClientCnxn - Socket connection established to localhost/127.0.0.1:2000, initiating session
6294 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.NIOServerCnxnFactory - Accepted socket connection from /127.0.0.1:36596
6294 [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2000] INFO  org.apache.storm.zookeeper.server.ZooKeeperServer - Client attempting to establish new session at /127.0.0.1:36596
6295 [Thread-16-spout0] INFO  backtype.storm.daemon.executor - Prepared bolt spout0:(6)
6300 [SyncThread:0] INFO  org.apache.storm.zookeeper.server.ZooKeeperServer - Established session 0x14b2d6d79d40011 with negotiated timeout 20000 for client /127.0.0.1:36596
6300 [Thread-16-spout0-SendThread(localhost:2000)] INFO  org.apache.storm.zookeeper.ClientCnxn - Session establishment complete on server localhost/127.0.0.1:2000, sessionid = 0x14b2d6d79d40011, negotiated timeout = 20000
6300 [Thread-16-spout0-EventThread] INFO  org.apache.storm.curator.framework.state.ConnectionStateManager - State change: CONNECTED
6654 [Thread-12-b-0] ERROR backtype.storm.util - Async loop died!
java.lang.RuntimeException: java.lang.ClassCastException: storm.trident.state.map.NonTransactionalMap cannot be cast to storm.trident.state.snapshot.Snapshottable
	at backtype.storm.utils.DisruptorQueue.consumeBatchToCursor(DisruptorQueue.java:128) ~[storm-core-0.9.3.jar:0.9.3]
	at backtype.storm.utils.DisruptorQueue.consumeBatchWhenAvailable(DisruptorQueue.java:99) ~[storm-core-0.9.3.jar:0.9.3]
	at backtype.storm.disruptor$consume_batch_when_available.invoke(disruptor.clj:80) ~[storm-core-0.9.3.jar:0.9.3]
	at backtype.storm.daemon.executor$fn__3441$fn__3453$fn__3500.invoke(executor.clj:748) ~[storm-core-0.9.3.jar:0.9.3]
	at backtype.storm.util$async_loop$fn__464.invoke(util.clj:463) ~[storm-core-0.9.3.jar:0.9.3]
	at clojure.lang.AFn.run(AFn.java:24) [clojure-1.5.1.jar:na]
	at java.lang.Thread.run(Thread.java:745) [na:1.7.0_65]
Caused by: java.lang.ClassCastException: storm.trident.state.map.NonTransactionalMap cannot be cast to storm.trident.state.snapshot.Snapshottable
	at storm.trident.operation.impl.ReducerAggStateUpdater.updateState(ReducerAggStateUpdater.java:31) ~[storm-core-0.9.3.jar:0.9.3]
	at storm.trident.planner.processor.PartitionPersistProcessor.finishBatch(PartitionPersistProcessor.java:98) ~[storm-core-0.9.3.jar:0.9.3]
	at storm.trident.planner.SubtopologyBolt.finishBatch(SubtopologyBolt.java:152) ~[storm-core-0.9.3.jar:0.9.3]
	at storm.trident.topology.TridentBoltExecutor.finishBatch(TridentBoltExecutor.java:252) ~[storm-core-0.9.3.jar:0.9.3]
	at storm.trident.topology.TridentBoltExecutor.checkFinish(TridentBoltExecutor.java:285) ~[storm-core-0.9.3.jar:0.9.3]
	at storm.trident.topology.TridentBoltExecutor.execute(TridentBoltExecutor.java:359) ~[storm-core-0.9.3.jar:0.9.3]
	at backtype.storm.daemon.executor$fn__3441$tuple_action_fn__3443.invoke(executor.clj:633) ~[storm-core-0.9.3.jar:0.9.3]
	at backtype.storm.daemon.executor$mk_task_receiver$fn__3364.invoke(executor.clj:401) ~[storm-core-0.9.3.jar:0.9.3]
	at backtype.storm.disruptor$clojure_handler$reify__1447.onEvent(disruptor.clj:58) ~[storm-core-0.9.3.jar:0.9.3]
	at backtype.storm.utils.DisruptorQueue.consumeBatchToCursor(DisruptorQueue.java:125) ~[storm-core-0.9.3.jar:0.9.3]
	... 6 common frames omitted
6654 [Thread-12-b-0] ERROR backtype.storm.daemon.executor - 
java.lang.RuntimeException: java.lang.ClassCastException: storm.trident.state.map.NonTransactionalMap cannot be cast to storm.trident.state.snapshot.Snapshottable
	at backtype.storm.utils.DisruptorQueue.consumeBatchToCursor(DisruptorQueue.java:128) ~[storm-core-0.9.3.jar:0.9.3]
	at backtype.storm.utils.DisruptorQueue.consumeBatchWhenAvailable(DisruptorQueue.java:99) ~[storm-core-0.9.3.jar:0.9.3]
	at backtype.storm.disruptor$consume_batch_when_available.invoke(disruptor.clj:80) ~[storm-core-0.9.3.jar:0.9.3]
	at backtype.storm.daemon.executor$fn__3441$fn__3453$fn__3500.invoke(executor.clj:748) ~[storm-core-0.9.3.jar:0.9.3]
	at backtype.storm.util$async_loop$fn__464.invoke(util.clj:463) ~[storm-core-0.9.3.jar:0.9.3]
	at clojure.lang.AFn.run(AFn.java:24) [clojure-1.5.1.jar:na]
	at java.lang.Thread.run(Thread.java:745) [na:1.7.0_65]
Caused by: java.lang.ClassCastException: storm.trident.state.map.NonTransactionalMap cannot be cast to storm.trident.state.snapshot.Snapshottable
	at storm.trident.operation.impl.ReducerAggStateUpdater.updateState(ReducerAggStateUpdater.java:31) ~[storm-core-0.9.3.jar:0.9.3]
	at storm.trident.planner.processor.PartitionPersistProcessor.finishBatch(PartitionPersistProcessor.java:98) ~[storm-core-0.9.3.jar:0.9.3]
	at storm.trident.planner.SubtopologyBolt.finishBatch(SubtopologyBolt.java:152) ~[storm-core-0.9.3.jar:0.9.3]
	at storm.trident.topology.TridentBoltExecutor.finishBatch(TridentBoltExecutor.java:252) ~[storm-core-0.9.3.jar:0.9.3]
	at storm.trident.topology.TridentBoltExecutor.checkFinish(TridentBoltExecutor.java:285) ~[storm-core-0.9.3.jar:0.9.3]
	at storm.trident.topology.TridentBoltExecutor.execute(TridentBoltExecutor.java:359) ~[storm-core-0.9.3.jar:0.9.3]
	at backtype.storm.daemon.executor$fn__3441$tuple_action_fn__3443.invoke(executor.clj:633) ~[storm-core-0.9.3.jar:0.9.3]
	at backtype.storm.daemon.executor$mk_task_receiver$fn__3364.invoke(executor.clj:401) ~[storm-core-0.9.3.jar:0.9.3]
